"Message",Normal,"          P/Invoke 'WriteFile' resolved to 'WriteFile!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetFileType' resolved to 'GetFileType!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleOutputCP' resolved to 'GetConsoleOutputCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadFile' resolved to 'ReadFile!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ReadConsoleW' resolved to 'ReadConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WriteConsoleW' resolved to 'WriteConsoleW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleCP' resolved to 'GetConsoleCP!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WideCharToMultiByte' resolved to 'WideCharToMultiByte!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'MultiByteToWideChar' resolved to 'MultiByteToWideChar!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'GetCPInfoExW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetConsoleMode' resolved to 'GetConsoleMode!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'FormatMessageW!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'RoGetBufferMarshaler!api-ms-win-core-winrt-robuffer-l1-1-0.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 162 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\csc\csc.exe /noconfig @""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Statusbits.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 162 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 179 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 181 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 194 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 159 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 159 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 172 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 210 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 39 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 39 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 39 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 40 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 41 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 42 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 44 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 44 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 45 MB."
"Message",Normal,"Running 'GetType' transform, heap at 45 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 45 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 46 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 46 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 49 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 49 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 55 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 55 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 61 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 61 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 61 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 61 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 68 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 68 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 69 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 69 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 69 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 69 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 69 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 69 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 69 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 71 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 67 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal,"  3030 |         46 | Analysis"
"Message",Normal,"   990 |          0 | GenerateCodeAndCompile"
"Message",Normal,"   393 |        -17 | Mcg"
"Message",Normal,"   336 |         23 | WriteAssemblies"
"Message",Normal,"   205 |         -4 | Reducer"
"Message",Normal,"   186 |         38 | ReducedCopyComplete"
"Message",Normal,"   184 |         17 | ReducedCopyInitialize"
"Message",Normal,"    71 |        -35 | ReducedCopyLateMetadata"
"Message",Normal,"    70 |         14 | DumpNativeResources"
"Message",Normal,"    59 |         13 | ReducedCopyPopulateTypes"
"Message",Normal,"    54 |         13 | ReducedCopyMethodBodies"
"Message",Normal,"    42 |       -171 | ReducedCopyCleanup"
"Message",Normal,"    40 |          7 | CreateMetadata"
"Message",Normal,"    22 |          1 | McgRedirect"
"Message",Normal,"    19 |          6 | LazyGenerics"
"Message",Normal,"    19 |          2 | McgTypeOf"
"Message",Normal,"    16 |          6 | StaticInitData"
"Message",Normal,"    15 |          3 | TypeofTypeHandle"
"Message",Normal,"    13 |          0 | ResourceExtractor"
"Message",Normal,"    12 |          1 | McgRedirect"
"Message",Normal,"     8 |          1 | SaveRVAStatics"
"Message",Normal,"     5 |          2 | ReducedCopyEmptyTypes"
"Message",Normal,"     3 |          0 | GetType"
"Message",Normal,"     3 |          2 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"     3 |          1 | McgFixups"
"Message",Normal,"     2 |          1 | McgAccessor"
"Message",Normal,"     2 |          0 | DispatchProxyIntrinsics"
"Message",Normal,"     1 |          0 | Delegate"
"Message",Normal,"     1 |          0 | ReflectionIntrinsics"
"Message",Normal,"     1 |          0 | ScrubOpenCalls"
"Message",Normal,"     0 |          0 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | EventSource"
"Message",Normal,"     0 |          0 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ReflectionMappingInfoEmit"
"Message",Normal,"     0 |          0 | ConvertCatchIntoFilter"
"Message",Normal,"     0 |          1 | ValueType"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | Attribute"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ReflectionInvoke"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.29722.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 1365 methods."
"Message",Low,"Scanning 2669 methods."
"Message",Low,"Scanning 1246 methods."
"Message",Low,"Scanning 398 methods."
"Message",Low,"Scanning 235 methods."
"Message",Low,"Scanning 149 methods."
"Message",Low,"Scanning 66 methods."
"Message",Low,"Scanning 76 methods."
"Message",Low,"Scanning 41 methods."
"Message",Low,"Scanning 54 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 16 methods."
"Message",Low,"Scanning 11 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 5 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 20 methods."
"Message",Low,"Scanning 10 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Scanning 2 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 6430 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   2749"
"Message",Low,"Metadata blob size:          133558"
"Message",Low,"Method RVA - token map size: 21992"
"Message",Low,"Total native size:           155550"
"Message",Low,"Successfully generated 'C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.mdilexe'"
"Message",Low,"Successfully generated 'C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\nutc_driver.exe @""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     2172 |     2172 |     2172 |     2172 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       2172 ms"
"Message",Normal,"System time per command: 2172 ms"
"Message",Normal,"Total duration:          2172 ms"
"Message",Normal,"Total lifetime:          2172 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.18362.0\x64\rc.exe /c ""65001"" /r /fo ""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |       16 |       47 |       47 |       31 |       47 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       47 ms"
"Message",Normal,"System time per command: 47 ms"
"Message",Normal,"Total duration:          31 ms"
"Message",Normal,"Total lifetime:          47 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            0,7"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\ILTransformed\Statusbits.res' at offset 0."
"Message",Normal," Added 'C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1400."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\rhbindargs.Statusbits.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.mdilexe"
"Message",Low,"MDILPDB: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.mdilpdb"
"Message",Low,"IL: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\MDIL\Statusbits.ilexe"
"Message",Low,"NI: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Native\Statusbits.dll"
"Message",Low,"SHIM: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Native\Statusbits.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Native\Statusbits.pdb"
"Message",Low,"Produced C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\Native\Statusbits.dll in 0.270 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-x86.microsoft.net.native.compiler\2.2.10-rel-29722-00\tools\x86\ilc\Tools\rhbind.exe @""C:\Users\Lucas.Walkner\source\repos\Statusbits\obj\x86\Release\ilc\intermediate\rhbindargs.Statusbits.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |      313 |      313 |      313 |      313 | [0] rhbind Statusbits"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       313 ms"
"Message",Normal,"System time per command: 313 ms"
"Message",Normal,"Total duration:          313 ms"
"Message",Normal,"Total lifetime:          313 ms"
"Message",Normal,"Requested DOP:           16"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
